,text,words,label
5050,smallbiz owner feel vulner your one consid way better protect dm talk ramp effort cdwsocial,"['smallbiz', 'owner', 'feel', 'vulner', 'your', 'one', 'consid', 'way', 'better', 'protect', 'dm', 'talk', 'ramp', 'effort', 'cdwsocial']",0
6001,everi busi potenti target cybercrimin small midsiz busi immun critic part suppli chain tip help compani better arm,"['everi', 'busi', 'potenti', 'target', 'cybercrimin', 'small', 'midsiz', 'busi', 'immun', 'critic', 'part', 'suppli', 'chain', 'tip', 'help', 'compani', 'better', 'arm']",0
6424,best web applic practic prevent prevent crucial smart use web app help protect onlin cyberdefens,"['best', 'web', 'applic', 'practic', 'prevent', 'prevent', 'crucial', 'smart', 'use', 'web', 'app', 'help', 'protect', 'onlin', 'cyberdefens']",0
7545,gp spoof lhackeraggio della posizion gp android app gp gpsspoof spoof attacchihack fakegp beamform beidou galileo glonass consigli sicurezza protezion cyberattacchi hacker,"['gp', 'spoof', 'lhackeraggio', 'della', 'posizion', 'gp', 'android', 'app', 'gp', 'gpsspoof', 'spoof', 'attacchihack', 'fakegp', 'beamform', 'beidou', 'galileo', 'glonass', 'consigli', 'sicurezza', 'protezion', 'cyberattacchi', 'hacker']",0
6851,cyberattack ciso cyberrisk hacker cisa cyberthreat tcsp,"['cyberattack', 'ciso', 'cyberrisk', 'hacker', 'cisa', 'cyberthreat', 'tcsp']",0
6254,hacker break fbi server send email warn hacker breach fbi email system amp sent fake messag accord us law enforc agenc fbi said shut server,"['hacker', 'break', 'fbi', 'server', 'send', 'email', 'warn', 'hacker', 'breach', 'fbi', 'email', 'system', 'amp', 'sent', 'fake', 'messag', 'accord', 'us', 'law', 'enforc', 'agenc', 'fbi', 'said', 'shut', 'server']",0
7569,machinelearn particularli use detect recogn similar among variou threat anomali respectdata,"['machinelearn', 'particularli', 'use', 'detect', 'recogn', 'similar', 'among', 'variou', 'threat', 'anomali', 'respectdata']",0
6631,ai train use data virus spread human popul map spread network,"['ai', 'train', 'use', 'data', 'virus', 'spread', 'human', 'popul', 'map', 'spread', 'network']",0
4170,lawmak consid measur transport sector,"['lawmak', 'consid', 'measur', 'transport', 'sector']",0
7497,qakbot loader return new techniqu tool infosec infosecur malwar ransomwar hack technolog cybercrim cybersecurit cybersec,"['qakbot', 'loader', 'return', 'new', 'techniqu', 'tool', 'infosec', 'infosecur', 'malwar', 'ransomwar', 'hack', 'technolog', 'cybercrim', 'cybersecurit', 'cybersec']",5
5416,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
5107,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
6057,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
6347,prep fortif best defens local expert computerhack hack,"['prep', 'fortif', 'best', 'defens', 'local', 'expert', 'computerhack', 'hack']",0
4782,data datapodcast dataleak malwaredata cybermalwar malwarehack,"['data', 'datapodcast', 'dataleak', 'malwaredata', 'cybermalwar', 'malwarehack']",0
6127,school vulner dm talk ai machinelearn provid better endpoint protect school cdwsocial,"['school', 'vulner', 'dm', 'talk', 'ai', 'machinelearn', 'provid', 'better', 'endpoint', 'protect', 'school', 'cdwsocial']",0
4204,clusec technolog help deal challeng face secur system network applic devic visit cyberawar clusec,"['clusec', 'technolog', 'help', 'deal', 'challeng', 'face', 'secur', 'system', 'network', 'applic', 'devic', 'visit', 'cyberawar', 'clusec']",0
7111,admit attack exploit flaw agenc messag system configur flaw let unknown parti send flood fake urgent warn bogu thank input,"['admit', 'attack', 'exploit', 'flaw', 'agenc', 'messag', 'system', 'configur', 'flaw', 'let', 'unknown', 'parti', 'send', 'flood', 'fake', 'urgent', 'warn', 'bogu', 'thank', 'input']",0
8085,humor overcom mondayvib dataprotect gdpr,"['humor', 'overcom', 'mondayvib', 'dataprotect', 'gdpr']",0
5939,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
7418,ransomwar one fastest grow threat expert estim year occur everi second industri risk infograph sourc via ransomwar,"['ransomwar', 'one', 'fastest', 'grow', 'threat', 'expert', 'estim', 'year', 'occur', 'everi', 'second', 'industri', 'risk', 'infograph', 'sourc', 'via', 'ransomwar']",6
6498,digit suppli chain repres vast dimens digit risk report offer insight help expand scope defens target suppli chain third parti ecosystem,"['digit', 'suppli', 'chain', 'repres', 'vast', 'dimens', 'digit', 'risk', 'report', 'offer', 'insight', 'help', 'expand', 'scope', 'defens', 'target', 'suppli', 'chain', 'third', 'parti', 'ecosystem']",0
7774,recov incid complic process articl total advisor moxfiv sr director jeffrey chan cover misconcept address help recoveri effort smoothli possibl,"['recov', 'incid', 'complic', 'process', 'articl', 'total', 'advisor', 'moxfiv', 'sr', 'director', 'jeffrey', 'chan', 'cover', 'misconcept', 'address', 'help', 'recoveri', 'effort', 'smoothli', 'possibl']",0
7672,organ global experienc phish phishingattack,"['organ', 'global', 'experienc', 'phish', 'phishingattack']",1
6902,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
7806,techtuesday american report fall victim fraud holiday stay alert season avoid top holiday scam phish cybercrim,"['techtuesday', 'american', 'report', 'fall', 'victim', 'fraud', 'holiday', 'stay', 'alert', 'season', 'avoid', 'top', 'holiday', 'scam', 'phish', 'cybercrim']",0
5614,whole world impos econom sanction usa whole year covid mayb wall street hedgefund own china attack presid govern hyperson missil ship embargo port bought,"['whole', 'world', 'impos', 'econom', 'sanction', 'usa', 'whole', 'year', 'covid', 'mayb', 'wall', 'street', 'hedgefund', 'own', 'china', 'attack', 'presid', 'govern', 'hyperson', 'missil', 'ship', 'embargo', 'port', 'bought']",0
4789,call one law enforc first potenti blow call ryuk ransomwar gang suspect rash health care organ,"['call', 'one', 'law', 'enforc', 'first', 'potenti', 'blow', 'call', 'ryuk', 'ransomwar', 'gang', 'suspect', 'rash', 'health', 'care', 'organ']",0
4308,crimin learn creat crafti web state sponsor hacker cybercrimin cybercrim hacker malwar,"['crimin', 'learn', 'creat', 'crafti', 'web', 'state', 'sponsor', 'hacker', 'cybercrimin', 'cybercrim', 'hacker', 'malwar']",0
5230,fake hack warn sent secur fbi server email sent name homeland threat sent saturday secur fbi comput server exetlo,"['fake', 'hack', 'warn', 'sent', 'secur', 'fbi', 'server', 'email', 'sent', 'name', 'homeland', 'threat', 'sent', 'saturday', 'secur', 'fbi', 'comput', 'server', 'exetlo']",0
8212,help detect need compani prevent respond hacker use rea stockmarket read,"['help', 'detect', 'need', 'compani', 'prevent', 'respond', 'hacker', 'use', 'rea', 'stockmarket', 'read']",0
5538,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4577,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
5883,biggest undetect data datasci program metavers nft javascript iot nlp python code devop django tensorflow innov bot rhop daysofcod covid invest,"['biggest', 'undetect', 'data', 'datasci', 'program', 'metavers', 'nft', 'javascript', 'iot', 'nlp', 'python', 'code', 'devop', 'django', 'tensorflow', 'innov', 'bot', 'rhop', 'daysofcod', 'covid', 'invest']",0
8114,ransomwar hacker upper hand washington post describ part tip point becom common potenti damag exetlo,"['ransomwar', 'hacker', 'upper', 'hand', 'washington', 'post', 'describ', 'part', 'tip', 'point', 'becom', 'common', 'potenti', 'damag', 'exetlo']",0
6449,updat hundr thousand fake warn sent hack fbi email server hack osint threatintel news,"['updat', 'hundr', 'thousand', 'fake', 'warn', 'sent', 'hack', 'fbi', 'email', 'server', 'hack', 'osint', 'threatintel', 'news']",0
6280,china target india taiwan firstpost,"['china', 'target', 'india', 'taiwan', 'firstpost']",0
5200,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4850,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4258,lawmak consid measur transport sector,"['lawmak', 'consid', 'measur', 'transport', 'sector']",0
5295,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
8229,chines govern steal american intellectu properti threaten war taiwan invad china sea commit genocid amp support american soil white hous messag director tweet chines flag,"['chines', 'govern', 'steal', 'american', 'intellectu', 'properti', 'threaten', 'war', 'taiwan', 'invad', 'china', 'sea', 'commit', 'genocid', 'amp', 'support', 'american', 'soil', 'white', 'hous', 'messag', 'director', 'tweet', 'chines', 'flag']",0
6620,html smuggl surg highli evas loader techniqu increasingli use bank malwar target html microsoft,"['html', 'smuggl', 'surg', 'highli', 'evas', 'loader', 'techniqu', 'increasingli', 'use', 'bank', 'malwar', 'target', 'html', 'microsoft']",0
4473,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
4605,cost malici domain block report hospit ci cyberthreat ransomwar via,"['cost', 'malici', 'domain', 'block', 'report', 'hospit', 'ci', 'cyberthreat', 'ransomwar', 'via']",0
7851,isra firm link middl east,"['isra', 'firm', 'link', 'middl', 'east']",0
6367,speak cybercrim europ least secur countri here percentag machin experienc infograph ht tech,"['speak', 'cybercrim', 'europ', 'least', 'secur', 'countri', 'here', 'percentag', 'machin', 'experienc', 'infograph', 'ht', 'tech']",0
4837,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
7645,futur hold industri continu advantag hybridwork fedit govit respond karl schaub join govcyberhub answer,"['futur', 'hold', 'industri', 'continu', 'advantag', 'hybridwork', 'fedit', 'govit', 'respond', 'karl', 'schaub', 'join', 'govcyberhub', 'answer']",0
7346,deep fake defend deepfak cyberrisk hacker,"['deep', 'fake', 'defend', 'deepfak', 'cyberrisk', 'hacker']",0
4304,hospit high risk patient realiz,"['hospit', 'high', 'risk', 'patient', 'realiz']",0
5238,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
8251,bazarbackdoor abus window app featur call back cio data bigdata tech cybercrim databreach busi datasci cyberthreat fraud ai technolog,"['bazarbackdoor', 'abus', 'window', 'app', 'featur', 'call', 'back', 'cio', 'data', 'bigdata', 'tech', 'cybercrim', 'databreach', 'busi', 'datasci', 'cyberthreat', 'fraud', 'ai', 'technolog']",0
7792,mr paller gentl relentless champion educ believ futur nation reli pipelin train profession defend digit system grow onslaught,"['mr', 'paller', 'gentl', 'relentless', 'champion', 'educ', 'believ', 'futur', 'nation', 'reli', 'pipelin', 'train', 'profession', 'defend', 'digit', 'system', 'grow', 'onslaught']",0
4834,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
7540,soc report infosec socanalyst audit aicpa finic securityaudit securityanalyst,"['soc', 'report', 'infosec', 'socanalyst', 'audit', 'aicpa', 'finic', 'securityaudit', 'securityanalyst']",0
7090,madrid dc much read europ virginian report,"['madrid', 'dc', 'much', 'read', 'europ', 'virginian', 'report']",0
7196,admit attack exploit flaw agenc messag system configur flaw let unknown parti send flood fake urgent warn bogu thank input,"['admit', 'attack', 'exploit', 'flaw', 'agenc', 'messag', 'system', 'configur', 'flaw', 'let', 'unknown', 'parti', 'send', 'flood', 'fake', 'urgent', 'warn', 'bogu', 'thank', 'input']",0
4183,cybersecurit hacker hacker cybercrimin ntech icc polic entrepris human iran,"['cybersecurit', 'hacker', 'hacker', 'cybercrimin', 'ntech', 'icc', 'polic', 'entrepris', 'human', 'iran']",0
5128,new fbi infrastructur hack email fake warn recipi,"['new', 'fbi', 'infrastructur', 'hack', 'email', 'fake', 'warn', 'recipi']",0
6024,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
7427,next webinar rd novemb discuss onlin busi retail store secur scam black friday monday amp christma period find,"['next', 'webinar', 'rd', 'novemb', 'discuss', 'onlin', 'busi', 'retail', 'store', 'secur', 'scam', 'black', 'friday', 'monday', 'amp', 'christma', 'period', 'find']",0
7071,biggest undetect data datasci program metavers nft javascript iot nlp python code devop django tensorflow innov bot rhop daysofcod covid invest,"['biggest', 'undetect', 'data', 'datasci', 'program', 'metavers', 'nft', 'javascript', 'iot', 'nlp', 'python', 'code', 'devop', 'django', 'tensorflow', 'innov', 'bot', 'rhop', 'daysofcod', 'covid', 'invest']",0
8247,dyk citizen airmen across countri work everi day defend america network team offer insid look length take maintain safe workspac,"['dyk', 'citizen', 'airmen', 'across', 'countri', 'work', 'everi', 'day', 'defend', 'america', 'network', 'team', 'offer', 'insid', 'look', 'length', 'take', 'maintain', 'safe', 'workspac']",0
5640,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
6663,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
6467,sec commission firm must prepar us secur exchang commiss step tradit role requir firm implement amp monitor intern control risk,"['sec', 'commission', 'firm', 'must', 'prepar', 'us', 'secur', 'exchang', 'commiss', 'step', 'tradit', 'role', 'requir', 'firm', 'implement', 'amp', 'monitor', 'intern', 'control', 'risk']",0
5718,critic keep compani safe sound intern watch latest video gt,"['critic', 'keep', 'compani', 'safe', 'sound', 'intern', 'watch', 'latest', 'video', 'gt']",0
6630,bt inflam use epidemiolog model help combat,"['bt', 'inflam', 'use', 'epidemiolog', 'model', 'help', 'combat']",0
5245,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
